Alanine,Arginine,Aspartic Acid,Asparagine,Cysteine,Glutamine,Glutamic Acid,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,314.1333333,322.2592593,283.9836066,341.0555556,251.7857143,279.4285714,225.9591837,312.9,318.1666667,353.3571429,332,316.8809524
209.21875,146.8235294,205.5,190.9375,301.2352941,305.1666667,188.7272727,137.5625,205,237.9666667,202.7735849,215.1666667,198.75,197.9310345,154.45,249.5,210.5,179,278.0454545,209.8666667
281,257,210.84,217.5294118,283.3076923,203.1666667,202.6153846,191,294.1666667,245.5945946,228.9259259,253.2,263.7222222,193.2857143,214.3529412,245.4634146,226.21875,287,205.0714286,258.2777778
203.6111111,168.6666667,197.6,212.7647059,301.2352941,210.875,171.4,142.5882353,280.75,270.3636364,203.7884615,229.9285714,220.3333333,220.375,135.4285714,260.1132075,202.0869565,179,261.625,181.1944444
302.5283019,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,313.775,309.2727273,353.3571429,332,316.8809524
151.7142857,219.5454545,126.875,128.6428571,212.2,184.4545455,211.4166667,158.7647059,195.8888889,176.9130435,147.7857143,187.1875,198,174.25,164.4285714,170.5833333,162.826087,165.5,153.8571429,165.4482759
182.125,221.8823529,170.6666667,198.7894737,280.8333333,260,179.9285714,158.7272727,190.2,211.5641026,208.1875,205.5,166,198.9230769,167.2631579,253.744186,176.6153846,165,230.4545455,198.2727273
217.35,155.2352941,211.75,210.9166667,300,243.1111111,182.0714286,119.6315789,302.4,224.4210526,224.2037037,241.6153846,214,205.3076923,152.92,256.3076923,201.7368421,121.6666667,251.0952381,199.2972973
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
212.5,145.4444444,213.6923077,197.3076923,295.7647059,238.5,180.0714286,118.9473684,298.8,220.4285714,221.5384615,238.8461538,214.1,203.96,151.68,252.6666667,193.3333333,121.6666667,247.6666667,205.5
235.9032258,290.7272727,147.4615385,209.3043478,202.4444444,265.8,337,171.2272727,288.2727273,227.5789474,225.6,285.3684211,191.125,252.9166667,230.8965517,196.9210526,236.3611111,251.5555556,227.2352941,207.9354839
168.3214286,247.7777778,189.9230769,229.6,215.4166667,220.3333333,257.6190476,219.6785714,252.5714286,200.6875,231.1428571,255.2777778,142.5454545,201.0769231,251.3125,238.2758621,200.2916667,186.2222222,239.2142857,168.5833333
3289.267123,3093.463035,2936.049861,2921.458167,4184.444444,3465.132231,3099.566524,3103.659919,3261.834711,3116.104987,3259.148211,3348.551515,3481.847826,3202.990683,3049.734375,3199.274436,2992.312796,3601.355932,3099.414286,3011.341625
165.9285714,204.1764706,279,224.45,204,217.8823529,253.6190476,212.95,212.8,166.8076923,208.5135135,237.5714286,158.1538462,189.7777778,272.1666667,206.65625,176.04,146.875,244.4117647,158.4
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
304.4821429,293.8484848,228.9375,233.9090909,261.2142857,252,275.3913043,335.4186047,286.6666667,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,232.6326531,307.9285714,305.7419355,353.3571429,332,324.097561
307.0727273,293.8484848,228.9375,233.9090909,261.2142857,252,275.3913043,335.4186047,286.6666667,316.0769231,282.016129,341.0555556,251.7857143,282.8148148,237.3958333,300.8604651,305.7419355,353.3571429,332,324.097561
297.3888889,293.8484848,231.2666667,233.9090909,261.2142857,240.3333333,272,338.8863636,301.6428571,316.0769231,283.9836066,341.0555556,251.7857143,282.8148148,231.22,309.8536585,323.483871,353.3571429,332,316.8809524
200.8108108,191.0769231,273.9411765,262.7894737,313.7222222,270.1818182,302.48,257.6060606,262,215.1034483,233.9090909,276.3888889,136.8181818,233.1923077,216.047619,264.6363636,250.1785714,241.5,277.5714286,187.7027027
156.4285714,228.4375,190.2307692,218.65,211.0909091,216.0588235,250.4736842,209.375,209.6363636,179.2,223.7692308,241.4444444,117.4,200.2307692,189.3333333,210.4444444,170.7619048,159.375,241.0666667,163.9411765
154.2068966,233.875,190.2307692,229.7894737,225.9230769,220.6666667,252.8421053,201.28,209.6363636,182.1034483,220.55,238.2105263,117.4,200.2307692,189.3333333,215,160,159.375,230.8461538,162.0909091
213.9677419,165.4285714,205.5,201.8,301.2352941,273.4285714,178.1666667,137.5625,205,241.8928571,202.6981132,205.3157895,215,197.9310345,154.45,242.4285714,204.6521739,179,278.0454545,205.8
206.7352941,141.6470588,202.4545455,220.5882353,290.7777778,228.8571429,176.1428571,176,313.8333333,220.4482759,210.1346154,206.8333333,211.4166667,199.5172414,160.5454545,237.4897959,220.5217391,179,273.1904762,209.6206897
200.3142857,139.2352941,197.9090909,224.0666667,269.2105263,246.7142857,178.7142857,178.1538462,269,260.8214286,194.3888889,205,199.3333333,212.12,150.85,250.9038462,217.5833333,152.8,258.52,192.8387097
212.1875,157.4736842,188.6666667,236.5454545,304.9444444,272.4285714,176.0769231,164.2142857,196.1428571,223.1851852,214.7222222,187.1111111,187.4545455,195.9642857,147.3809524,253.2745098,203.4347826,178,271.8636364,206.5882353
208.0571429,139.2352941,197.9090909,224.0666667,283.3888889,246.7142857,168.8,178.1538462,269,260.64,199.6346154,205,199.3333333,204.4615385,150.85,246.4339623,213.9565217,152.8,258.52,196.2285714
220.9393939,166,208.75,214.3125,321.9411765,195.2727273,166.2,183.2307692,207.25,241.4,214.2352941,190.2222222,218.9,186.4137931,147.2380952,240.3018868,192.9545455,178,271.8636364,204.7142857
217.0357143,147.1666667,232.1818182,241.0666667,311.3888889,221.875,150.9333333,180.375,305.8333333,246.5,218.2156863,251.6923077,177.4666667,191.6551724,139.6206897,251.6938776,227.0869565,184,243.1304348,208.6857143
202.2,194.75,217.8461538,191.0625,282.5789474,245.5555556,153.1428571,160.6470588,173.8333333,234.975,192.7254902,215.6470588,210.7272727,192.2857143,144.7727273,263,232.0416667,176,257.4761905,206
187.3478261,188.1,183.8181818,240,230.4117647,245.3,176.5555556,162.5,247.1111111,226.4848485,197.5490196,245.7272727,170.5714286,231.5,144.4090909,236.1086957,222.12,167,258.5263158,204.2727273
200.3142857,139.2352941,197.9090909,236.5714286,269.2105263,246.7142857,178.7142857,178.1538462,269,256.3333333,193.8181818,205,199.3333333,214.1666667,150.85,247.0943396,217.5833333,152.8,258.52,198.75
206.3235294,150.0526316,214.8,225.0666667,300.3529412,226.1428571,177.3571429,158.7333333,270,249.3333333,199.1132075,185.8888889,138.7142857,211.6666667,165.3333333,238.3269231,218.5833333,153.8,264.6538462,212.8387097
200.3142857,139.2352941,197.9090909,224.0666667,269.2105263,246.7142857,178.7142857,178.1538462,269,256.3333333,193.8181818,205,199.3333333,214.1666667,150.85,250.9038462,217.5833333,152.8,258.52,198.75
203.3870968,152.875,226.7272727,225.4375,302.1764706,244.875,147.4666667,187.6,270.8333333,242.1363636,213.0188679,240.1428571,193.3333333,199.5,163.125,232.9423077,233.4285714,151.8333333,265.1818182,196.625
211.4545455,164.5294118,180.4,248,300.3529412,227.1428571,177.3571429,165.3571429,221.6,246.8214286,201.0892857,185.8888889,138.7142857,218.3214286,161.9444444,242.1568627,204.8461538,153.8,259.32,206.40625
206.3235294,154,199.8181818,237.5714286,300.3529412,260.6666667,167.7333333,158.7333333,231.8,248.7,206.1698113,194.8823529,122.5,213.6785714,157.6315789,238.3269231,218.5833333,153.8,264.52,207.8
209.4166667,153.7333333,233.7777778,215.8333333,291.8947368,298.4,173.5,155,216,247,219.5769231,208.1111111,212,196.3333333,172.72,242.9387755,186.6,180,274.1904762,186
158.0588235,206.7058824,133.4444444,171.375,203.7692308,230.3333333,213.1538462,176.7272727,182.375,173.3870968,152.6097561,181.5625,163,177,186.4166667,178.6111111,206.6896552,164.6,175.7333333,191.1612903
163.0333333,288.0434783,207.4285714,246.2857143,225.9230769,220.6666667,241.5789474,236.7666667,209.6363636,189.4666667,231.8333333,243.5555556,167.5,208.7037037,254.4705882,229.6428571,192.826087,159.375,267,182.7222222
165.4137931,233.0625,206.3571429,238.4,229.3846154,216.0588235,265.952381,230.7037037,220.75,195.8333333,220.85,242.1111111,166.6666667,200.2307692,205.9230769,203.1785714,181.8181818,159.375,250.0666667,178.5135135
156.6428571,254.9375,219.8,245.2380952,245,229.5333333,262.8888889,213.5384615,290.8,198.5945946,196.675,225.1818182,149.5555556,233.3928571,169.6666667,196.0571429,160.4444444,164.875,246.8461538,180.6428571
168.5483871,212.8125,219.2777778,230.1176471,235.0666667,193.2666667,265.5555556,187.4347826,259.25,191.3448276,205.9473684,240.4444444,157.5454545,205.6538462,258.4375,203.5,127.8333333,155.625,251.6470588,143.8529412
162.7407407,213.0666667,203.7777778,201.8,206.0625,174.9333333,246.6315789,245.1176471,215,152.0454545,186.5833333,185.4736842,116,161.625,185.4615385,192.4,160.1904762,137,189.1333333,151.6875
150.1612903,223.6111111,203.0666667,232.9411765,224,190.5,265.2380952,206.8,233.25,185.6071429,209.3611111,243.6470588,159.9166667,205.6538462,258.4375,206.9259259,131.9411765,155.625,251.6470588,150.8
162.6206897,233.3157895,149.5384615,235.95,229.6153846,238.3529412,241.8947368,225.7083333,193.4,176.3571429,205.8918919,230.9444444,142.0909091,194.9583333,205.5384615,216.7586207,188.6666667,159.375,247.8666667,164.0571429
260.8947368,273.3414634,348.3636364,298.6363636,281,192.5454545,311.5,258.1714286,223,238.6666667,217.7413793,328.25,162.8888889,310.1904762,243.4375,273.8780488,174.85,239.5454545,300,251.3421053
139.2,239.0588235,229.75,245.5454545,230.0769231,229.8947368,240.9473684,219.1785714,209.2727273,193.3548387,217.3589744,235,117.4,192.28,196.75,236.0344828,190.5652174,159.375,239.2142857,168.5555556
232.028169,262.2424242,334.64,251.2727273,264.2857143,195.25,245.0714286,246.9,309.6666667,191.4444444,188.5471698,279.4,146.7142857,262.7142857,260.875,245.3076923,158.1666667,213.8,252.9,203
232,275.2727273,327.3333333,251.4545455,273.0555556,182.1,253.3571429,245.7586207,310.3333333,191.6666667,188.1454545,280.1818182,136.125,263.1904762,263.3076923,238.5135135,142.4444444,213.7,231.8888889,207.6176471
260.8947368,273.3414634,348.3636364,298.6363636,281,192.5454545,311.5,258.1714286,223,238.6666667,217.7413793,328.25,162.8888889,310.1904762,243.4375,273.8780488,174.85,239.5454545,300,251.3421053
151.5185185,233.1176471,252.3157895,258.0909091,215.7333333,220.7142857,243.6666667,223.9230769,204.875,186.3846154,211.35,230.1111111,129.2727273,194.9583333,219.7333333,242.3103448,204,159.375,240.5714286,165.5675676
169.1481481,229.4,246.7777778,254.7272727,240.8571429,213.45,235.9411765,211,229.1818182,189.9285714,220.825,235,117.4,184.1666667,218.6428571,244.2424242,180.1904762,159.375,239.0714286,166.1891892
233.9076923,275.1612903,322.68,268.3076923,261.7647059,218.9,219.75,236.1071429,363,193.65,186.9019608,278.6666667,135.625,249.9565217,259.8421053,239.5128205,144.75,212.9,252,205.7567568
261,267.1351351,351.32,315.3076923,292.1111111,205,296.7142857,244.5882353,285.6666667,230.6666667,215.0517241,325.6666667,162.4444444,296.9565217,239.3958333,269.325,181.8421053,238.6363636,299,253.1621622
233.5217391,271.2727273,332.4166667,252.1818182,255.75,195.75,235.2307692,234.5925926,311,181.5882353,183.9423077,289,136.25,263.6666667,265.925,250.6046512,144.8333333,214.2,253.3,214.7777778
241.8133333,277.4324324,324.3181818,253.1818182,246.4,196.25,235.7692308,256.0322581,312.3333333,191.15,192.6730769,290.0909091,143.875,270.1818182,256.75,229.0555556,154.5,225.1111111,232.5555556,204.9375
261,267.1351351,351.32,315.3076923,292.1111111,205,296.7142857,244.5882353,285.6666667,230.6666667,215.0517241,325.6666667,162.4444444,296.9565217,239.3958333,269.325,181.8421053,238.6363636,299,253.1621622
259.0555556,267.1351351,351.32,315.3076923,292.1111111,205,296.7142857,244.5882353,285.6666667,230.6666667,215.0517241,325.6666667,162.4444444,296.9565217,239.3958333,269.325,181.8421053,238.6363636,299,256.8333333
232.6615385,290.4736842,320.85,255.9090909,285.3125,197.5,232.3333333,236.1290323,337.75,193.4444444,191.4150943,292.7272727,137.125,276.2272727,257.2391304,234.8611111,190.3888889,216.2,233.6666667,211.6486486
215.7333333,268.7,305.5454545,251.25,249.6875,195.4444444,195.4545455,195.0434783,360,194.55,173.7959184,261.6363636,136,249.6956522,232.7096774,191.7741935,145.0588235,183.1,232.3333333,192.1714286
242.96875,293.7368421,318.5789474,270.0833333,287.9375,226.3333333,246.9375,238.9677419,342.25,194.7777778,193.3396226,286.6,137.875,279.2272727,257.8333333,243.9473684,178.4210526,218,235,206.0263158
235.3880597,290,336.1052632,255.4545455,269.4117647,196.75,231.6666667,242.6333333,337.5,192.6666667,192.4259259,292.2727273,155.7142857,264.7391304,256.7608696,232.6,189.6666667,215.5,232.8888889,205.8611111
199.2765957,248.3947368,247.3333333,290.9166667,233.9411765,194.4,181.8,118.09375,327,176.6842105,186.0232558,289.5833333,193.6666667,246.7272727,237.6923077,213.9333333,161.5,189.6363636,280.8461538,187.4285714
204.65,297.4705882,291.0555556,274,309.25,233,311.3529412,279.0285714,337.6666667,196.3,226.0727273,317.3125,158.875,276.9130435,267.4878049,279.9333333,205.826087,226.4,258.7333333,217.8461538
235.4428571,294.2162162,305.5714286,258.3333333,277.8666667,197.25,249.2,239.1290323,337,193.2222222,188.4814815,292.1818182,137,275.7272727,260.8181818,236.5714286,170.25,215.9,233.4444444,204.2571429
243.4393939,293.7368421,324.45,270.0833333,287.9375,226.3333333,234.3333333,238.9677419,342.25,194.7777778,193.3396226,286.6,137.875,279.2272727,257.0212766,239.1842105,186.1111111,218,235,206.0263158
242.5076923,293.7368421,324.45,270.0833333,287.9375,226.3333333,234.3333333,238.9677419,342.25,194.7777778,195.2037037,286.6,137.875,279.2272727,257.0638298,237.6486486,186.1111111,218,235,208.5384615
150.96,233.5263158,258.1176471,239.1363636,221.6666667,232.4444444,243.6666667,226.9166667,204.875,198.0666667,208.4651163,225.2777778,117.4,194.9583333,211.0714286,251.15625,192.125,159.375,241.9333333,159.1176471
210.2033898,285.1052632,314.8181818,250.3636364,261.1764706,224.2222222,234,245.4285714,310,191.2222222,183.1454545,287.2727273,146,271.2272727,255.95,237,212,213.1,231.4444444,198
205.5517241,289.0769231,316.5454545,250.3636364,253.25,214.8571429,247.3571429,244.3448276,310,203.5789474,183.1454545,287.2727273,146,271.2272727,246.0512821,240.0731707,191.1052632,213.1,231.4444444,213.9428571
177.6774194,238.4375,203.5,262.7142857,223.1333333,193.6363636,236.4166667,238.1818182,299.6666667,156.7916667,171.7619048,263.75,95.57142857,226.2307692,249.4736842,205.3333333,188.0526316,180.25,215.25,164.4722222
240.8769231,291.5263158,322.05,267.75,286.1875,225,233,237.0322581,339.25,193.8888889,192.0566038,284.6,137.375,277.2272727,254.6956522,235.1944444,185,216.8,234.1111111,204.9210526
221,282.8378378,317.5238095,251.5454545,266.0588235,240.7,250.2666667,244.8214286,331.75,191.6666667,186.8653846,288.3636364,136.125,272.2272727,236.1621622,236.1282051,205.7894737,213.8,231.8888889,203.8055556
244.779661,323.7843137,239.5384615,231.9,241.2,243.625,184.1666667,251.5625,331,191.4444444,197.3818182,299.3333333,136,262.7142857,226.9722222,228.9722222,212.36,215,231.6666667,185.8055556
141.6097561,217.3181818,183.7142857,139.2,175.5,183.7142857,161,122.4117647,197,148.4285714,133.35,242.3333333,109.7142857,184.5454545,160.4615385,140.8333333,148.2666667,145.1428571,194.4285714,153.8666667
232.6615385,290.4736842,320.85,255.9090909,285.3125,197.5,232.3333333,236.1290323,337.75,193.4444444,191.4150943,292.7272727,137.125,276.2272727,257.2391304,234.8611111,190.3888889,216.2,233.6666667,211.6486486
227.5409836,275.9714286,297.3529412,195.8571429,258.8571429,256.6666667,256.3157895,233.8125,316.5,179,187.0769231,274.125,134.5,242.4705882,245.6976744,246.255814,179.5294118,222.0833333,194.4285714,186.625
205.4363636,277.975,298.047619,252.1818182,266,196.25,245.6666667,240.9,281,192.3333333,181.3137255,289,136.5,268.0952381,259.5531915,226.3030303,192.7894737,213.6,232.5555556,202.2857143
234.5909091,289.8947368,320.25,255.3636364,277.8,207.3333333,232,229.71875,337,193.2222222,191.0943396,292.1818182,137,275.7272727,256.0666667,237.2424242,195.4210526,231.8181818,233.4444444,206.3055556
365.390625,404.278481,556.25,544.2105263,353.2727273,548.6428571,537.2580645,424.5806452,318.4444444,502.6129032,512.5679012,524.9433962,482.3928571,526.5641026,355.1940299,396.4237288,341.8157895,544.1111111,505.0952381,455.66
159.9666667,214.9411765,211.5625,238.6111111,245.5,190.5,265.5555556,192.8333333,241.5714286,185.6071429,205.9473684,239.5,146.9166667,205.6538462,258.4375,199.2592593,150.8947368,155.625,251.6470588,151.9428571
211.4,257,237.1428571,229.5,225.4666667,192.6470588,247.3636364,244.6785714,300.4285714,203.96,191.1627907,271.4705882,158,239.4782609,224.9047619,201.0789474,204.0416667,179.6363636,259.5,166.6
234.5909091,289.8947368,320.25,255.3636364,277.8,207.3333333,232,229.71875,337,193.2222222,191.0943396,292.1818182,137,275.7272727,256.0666667,237.2424242,195.4210526,231.8181818,233.4444444,206.3055556
140.3513514,200.9473684,200.1818182,123.4,212.7272727,225.8888889,184.8461538,151.15,197,169.6875,137.0952381,243.1428571,109.7142857,211,162.4230769,152.08,147.75,145.1428571,209.75,151.9642857
244.9076923,292.6315789,323.25,268.9166667,287.0625,225.6666667,233.6666667,238,340.75,194.3333333,192.6981132,285.6,137.625,278.2272727,255.4565217,237.3783784,180.2105263,217.4,234.5555556,205.4473684
266.65,221.75,247,200,204.6666667,265.1875,243.5,230.4,176.4285714,263.975,230.7380952,253.40625,86.2,273.375,235.9444444,238.3076923,244.5625,187,259.5714286,220.9787234
176.85,200.4210526,256.2142857,268.0833333,221.25,178.875,245.8235294,208.95,304.6,237.5,202.7391304,316.0769231,153.2307692,268.35,244.6190476,265.2666667,221.9090909,185.6923077,240.9,174.2903226
175.8695652,233.6,208.3333333,237.2,249.0625,209.8421053,298,231.7142857,258,195.75,214.4210526,218.1,142.75,190.72,231.2352941,168.7575758,168.65,158.875,249.6875,145.2105263
188.9411765,264.28125,259.2666667,317.0625,266.4166667,262.4090909,279.0666667,194.3888889,206.875,229.0714286,223.3818182,344.6818182,145.9,302.2307692,243.8695652,266.475,238.88,202,299.3333333,190.4333333
190.5576923,242.9655172,147.3333333,187.7692308,226.25,191.1666667,279.3333333,193.6521739,279.7142857,176.8333333,199.3272727,163.5,161,270.0666667,223.9347826,225.1470588,145.28,193.1666667,229.2857143,160.0769231
196.6779661,309.8095238,304.5,209.2142857,322.4736842,313.2666667,327.5217391,277.0666667,206.2857143,277,245.8507463,351.6666667,152.2,269.6666667,271.173913,295.3404255,240.0277778,212.6923077,250,215.0454545
213.56,206.5555556,249.1428571,313.5,239.5714286,190.7,212.9375,185.3846154,105.4,257.4736842,199.5882353,231.5,209.25,260.4090909,208.6129032,218.6470588,172.4347826,230.6,275.1,243.28125
349.2666667,311.5263158,393.4,418.6153846,277.25,241.5789474,333.1025641,331.3902439,182.6,243.6226415,262.9,293,269.7619048,270,251.5263158,253.6,281.5357143,64,227.1,315.0192308
186.9117647,265.28125,222.4705882,245.75,234.1111111,226.7368421,298.4444444,233.0588235,332.5,206.4444444,198.5,318.5882353,167.3333333,276,194.24,256.9090909,230.96,217.2857143,226.2222222,161.0322581
349.2666667,311.5263158,393.4,418.6153846,277.25,241.5789474,333.1025641,331.3902439,182.6,243.6226415,262.9,293,269.7619048,270,251.5263158,253.6,281.5357143,64,227.1,315.0192308
201.1363636,280.2413793,305.4444444,259.7142857,259.0588235,275.2,275.2173913,235.7631579,347,242.7826087,234.7962963,253.1111111,226.5833333,283.6190476,186.3125,290.5185185,221.6896552,137.4615385,252.9,187.2571429
211.3818182,266.1944444,185,213.7692308,259.5454545,245.75,272.8333333,227.8666667,262,212,215.0483871,268.6666667,191.75,295.3333333,219.1041667,220.1212121,166.8888889,153.0909091,260,184.3846154
193.0517241,256.2058824,232.1428571,179.8461538,242.5,218.25,254.8,192.6206897,189,205.5,195.2321429,160.5,130.8333333,258.3333333,216.1794872,218,134.4285714,176.8,232,158.25
174.6415094,261.46875,169.8571429,184.4615385,242.0833333,154.5,253.4,165.9166667,299.25,173.5,198.4166667,188.5,158.3333333,256.9285714,211.8571429,240.6764706,155.4166667,199.6153846,248.3333333,161.9444444
207.6851852,251.9189189,185,195.25,271.9090909,245.75,241.6,234.2758621,262,149.4444444,210.8813559,188.5,159.5714286,285.4285714,220.5102041,237.2222222,160.88,153.0909091,263.4444444,184.375
193,250.8064516,209.1666667,174.7272727,236.8181818,222,241.8461538,201.4074074,218.8571429,209.5,190.8518519,163.5,153.8,262.9285714,213.125,235.2857143,144,166.8181818,236.875,152.9142857
163.8431373,271.030303,204.5,182.5454545,273.6666667,191.75,225.2307692,194.3,124.5,167.2857143,211.2280702,273,152.2,245.25,222.525,222.9032258,153.6666667,141.8,261.7777778,161.6842105
169.1020408,242.5483871,181.5714286,182.3636364,247.7272727,219.5,208.7142857,207.1,195,154.4285714,195.8181818,167.5,163.1666667,263.9285714,205.0681818,232.4,156.64,143.8,231.7,172.8205128
193.1034483,251.6666667,234.7142857,172.9090909,247.8333333,220.75,225.1,205.2592593,216.7142857,208.25,189.4807692,231,152.8,260.4285714,219.6904762,227.7878788,142.9583333,142.4,235,152.5555556
133.625,217.75,178.9230769,221.4444444,204.4166667,212.25,230.8333333,220.6521739,180.2,175.5,201.25,223.4117647,119.3333333,188.875,185.2,206.5833333,159.5714286,148.375,228.2142857,151.1142857
136.24,217.75,178.9230769,221.4444444,204.4166667,212.25,229.9473684,220.6521739,180.2,175.5,201.25,224,119.3333333,182.44,185.2,206.5833333,159.5714286,148.375,228.2142857,153.3939394
193.1206897,267.7941176,198,170.25,253,215.8,276.5,229.2857143,189.6,176.8333333,209.2580645,151,150.2857143,278.0625,229.8604651,229.6071429,151.4166667,151.2727273,229.2857143,143.75
141.7692308,209.8,179.2307692,231.2222222,216.1538462,194.9375,238.5882353,212.4782609,212.9,169.9642857,205.6756757,221.4117647,119.3333333,188.9583333,195.1818182,201.32,159.7619048,148.375,228.3571429,154.3714286
141.0740741,207.8571429,179.2307692,228.3157895,204.5833333,214.2352941,230.5789474,221.0869565,180.4,175.5,202.2777778,224.25,119.3333333,185.0869565,198.3636364,219.1481481,150.2,148.375,228.3571429,146.34375
193.1206897,267.7941176,198,170.25,253,215.8,276.5,229.2857143,235.5,176.8333333,209.2580645,151,150.2857143,278.0625,224.7727273,229.6071429,151.4166667,151.2727273,229.2857143,143.75
211.3818182,266.1944444,185,213.7692308,259.5454545,245.75,272.8333333,227.8666667,262,212,215.0483871,268.6666667,191.75,295.3333333,219.1041667,220.1212121,166.8888889,153.0909091,260,184.3846154
211.3818182,266.1944444,185,213.7692308,259.5454545,280.8,259.3636364,227.8666667,262,212,215.0483871,268.6666667,191.75,295.3333333,219.1041667,220.1212121,166.8888889,153.0909091,260,184.3846154
193.1206897,268.1515152,198,174.8333333,249.5384615,215.8,276.5,230.8965517,189.6,176.8333333,209.2580645,176,150.2857143,270.4705882,229.8604651,229.6071429,151.4166667,161.5833333,229.2857143,143.6
142.7777778,206.75,165.0769231,178.7777778,119.8333333,220.2307692,257,136.1923077,152.9,170.6666667,156.5641026,180,183.8888889,130.2727273,217.4444444,141.4230769,129.4705882,188.8888889,149.9090909,155.0952381
231.2580645,297.6153846,238.2666667,224.9166667,276.9090909,336.5833333,225.8125,253.4102564,192.9090909,222.8125,246.1206897,280.2352941,187.1428571,300.0952381,249.1666667,258.1136364,232.1538462,177.7,266.2142857,249.1333333
233.625,267.7083333,184,244.5,244.7222222,105.5714286,326.5,162.3333333,248.4285714,211.6666667,171.0212766,265.9230769,180.8666667,218.25,212.0666667,203.1707317,207.4642857,177,212.0769231,221.862069
703.2650602,707.5128205,795.4310345,705.2777778,775.1111111,815.3880597,732.311828,727.4285714,858.28,740.7563025,712.3989071,730.7065217,662.5675676,695.4941176,792.0444444,748.0162602,815.3975904,718.1304348,637.85,802.0111111
168,194.7727273,183.2,219.1428571,165.4545455,205.9,157.952381,187.3928571,179.1666667,149.375,171.2,205.4375,137,159.8888889,228.85,202.7407407,157.2352941,86.5,171.75,166.8387097
624.6756757,626.6811594,684.0625,683.0769231,542.1538462,702.0363636,659.2409639,624.1126761,761.047619,674.5327103,619.572327,658.2682927,621.5428571,621.1973684,724.1,687.6396396,762.36,596.5789474,600.6842105,713.7922078
756.9589041,760.9710145,812.9107143,737.1,833.3125,864.5409836,775.2941176,748.0125,858.28,793.0566038,735.3757225,771.297619,700.2058824,745.28,813.0930233,783,861.0657895,776.15,684.2,860.8375
468.245614,442.8113208,548.6410256,534.7804878,465.8333333,494.0769231,488.5692308,485.2142857,632.1875,501.7721519,484.9448819,463.8225806,442.9230769,461.7586207,517.3214286,522.6705882,609.9074074,409.7142857,477.0967742,527.1296296
737.6842105,733.6027397,803.0175439,719.4230769,800.5294118,845.3492063,737.0978261,741.9012346,858.28,769.3693694,730.0971429,754.0114943,665.8648649,745.28,813.0930233,769.6752137,853.2857143,752.3809524,672.8333333,846.3292683
254.9354839,234.0487805,255.4666667,160.8571429,228.7692308,215.6923077,181.3030303,251.0714286,178.8181818,130.2857143,205.0285714,248.25,144.5714286,157.7333333,254.0263158,257.25,201.5,137.2,176.7777778,187.0882353
676.5180723,679.9605263,778.6,708.0980392,748.4444444,787.3230769,669.1264368,706.939759,831.88,724.2564103,703.5428571,723.0898876,636.6216216,675.0714286,766.7111111,745.3050847,778.1875,692.0434783,613.1,780.7356322
709.05,713.5733333,804.8035714,708.4339623,775.1111111,819.3787879,736.5604396,738.8860759,858.28,747.6434783,715.1222222,735.0777778,657.5,697.4285714,792.0444444,753.075,818.6707317,718.1304348,637.85,808.7613636
620.6760563,593.578125,706.3333333,664.84,465.8333333,701.3272727,621.6153846,698.4054054,726.5,685.4095238,625.9496855,630.9358974,617.3333333,643.8974359,697.5384615,680.4074074,779.4675325,718.1304348,597.6052632,718.4868421
740.4102564,738.8918919,819.875,716.4528302,813.1764706,836.6461538,753.1333333,765.2911392,955.6818182,796.6788991,753.4619883,757.8522727,707.5588235,715.6829268,840.2857143,763.5166667,832.7037037,718.1304348,678.972973,825.954023
228.3703704,197.4,206.2,243.6470588,151.7142857,235.3157895,182.1818182,219.2608696,177.6923077,177.5217391,189.1176471,226.1111111,158,143.5625,216.7142857,224.2,191.7222222,164.1428571,197.1578947,152.5714286
129.75,96,122.5,116.8,73.5,99,123,88.375,106,126,109.5,121.375,98.5,87.90909091,86.09090909,116.0666667,111.7272727,86.5,119.1111111,97.30434783
