Alanine,Arginine,Aspartic Acid,Asparagine,Cysteine,Glutamine,Glutamic Acid,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine
228.6,207.6486486,349.7058824,337,268,339.1764706,304.1428571,270.3469388,375.2307692,273.862069,259.627451,326.6428571,279.8571429,265.8571429,311.7555556,287.8181818,313.1071429,273.7333333,230.9333333,264.2745098
144.9655172,205,160.875,188.2,178.125,191.3571429,227.0909091,169.3,191,202.6470588,177.3333333,261.1,136.8888889,226.2941176,217.9375,167.6666667,193.4642857,197,169.1176471,166.7692308
223.35,232.5833333,137.3333333,144.875,190.9285714,186.4285714,237.4615385,157.6,218.8181818,174.9642857,206.6585366,200.1764706,124.1,204.625,154.5384615,195.4054054,194.7083333,146.75,218,180.1162791
196.952381,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,146,208.8571429,174.4848485,170.8,220.5625,192,194.5,201.9,195.7096774,137.7391304,134.4285714,205.4545455,166.4827586
204.6470588,240.28125,194.3846154,159.7142857,129.3636364,241.3333333,275.7,214.0952381,218.3333333,138.9411765,154.0588235,210,130,157,228.7222222,160.2,178.92,242,207.25,168.902439
471.1515152,465.2931034,507.4489796,405.9655172,343.2777778,525.6888889,457.8809524,489.5737705,543.1034483,394.3125,508.9732143,418.5806452,462.8125,445.8085106,570.1186441,536.5764706,446.7692308,493.5,394.7666667,409.5555556
386.5972222,448.8636364,492.6571429,561.3043478,494.7692308,334.2272727,416.4385965,383.304878,499.2380952,574.6071429,478,564.05,619.5,620.1071429,371.0133333,413.4175824,426.8181818,594.75,479.1515152,549.5641026
613.4,566.4230769,555.9444444,435.8888889,779.8095238,653.804878,540.7333333,579.7460317,657.53125,491.244898,573.7886179,510.4423077,542.03125,557.9574468,635.3653846,565.9875,503.1935484,548.3478261,460.3055556,516.952381
273.4782609,243.3,315.7058824,421.9,331.1428571,348.56,293.0983607,290.7142857,212.6842105,403.0571429,375.5384615,411.36,309.1666667,369.075,310.7931034,315.4035088,409.7241379,435,304.8095238,382.6829268
224.5789474,225.8333333,130.3333333,147.4,183.9285714,209.5,249.5,150.4,202.8,165.8709677,199.6341463,235.0714286,117.8,197.625,147.6153846,190.0540541,187.7083333,139.75,215.3333333,175.15
198.9090909,228.2222222,146.1111111,153.5555556,173.2,211.1428571,198.625,147.6666667,196.75,173.0645161,169.4772727,211.2,192,194.5,201.9,199.6969697,123.0454545,134.4285714,209.9047619,170.3125
190.5,208.6315789,136.7142857,140.5714286,197.5555556,155.3636364,200.952381,251.4166667,206.4285714,223.9473684,177.6981132,214.4375,229.8571429,195.125,194.5862069,185.7941176,181.9166667,198.4444444,189.9,170.3714286
1307.962441,1201.837349,1242.021505,1174.745763,1292.384615,973.075,1036.914798,1430.49711,1430.458824,1198.714286,1289.7,1050.30137,1133.270833,1192.933333,1364.773585,1383.121457,1391.562044,1133.454545,1227.775862,1253.53
198.3913043,228.2222222,146.1111111,153.6111111,173.0714286,198.5,198.625,170.1,206.7777778,170.9354839,173.3488372,211.2,192,187.4074074,220.3333333,189.0588235,123.0454545,134.4285714,209.9047619,171.9032258
218.16,238.5454545,244,260.3157895,296.9166667,261.5,268.4166667,261.3846154,286.5454545,264.15625,203.8039216,278.9117647,221.5555556,288.1923077,239.7391304,242.1632653,228.0454545,236.2727273,245.8888889,177.2068966
66.8,117.25,135,114.5555556,119.5,152.125,69.63333333,75.66666667,149.8,144.6666667,137.2,175.3333333,88.66666667,114,93.05263158,90.90909091,139,71,124.8333333,113.4705882
1113.909091,1134.398693,1172.06422,973.7164179,1060.596491,1195.025641,1105.921875,1113.277778,1145.612903,1114.477064,1177.201581,1312.25974,1035.090909,967.5648148,1242.961783,1225.531915,1128.784946,1160.516129,913.3125,1071.848276
249.1428571,244.0869565,231.3571429,238.7368421,246.6923077,283.65,280.0357143,270.2962963,319.7777778,276.0333333,205.6734694,278.6764706,229.375,287.5925926,245.4,243.8,218.52,238.0909091,240.1666667,157.8666667
236.5,245.5263158,239.8285714,290.3333333,184.6,318.6086957,254.4,244.047619,237.4285714,269.9142857,325.7692308,279.2564103,228.1666667,245.9259259,199.8571429,204.5526316,225.2727273,39,224.9444444,251.64
280.804878,261.9210526,314.52,345.3333333,191,290.3333333,241.54,214.212766,334.5,303.5128205,304.1754386,403.4375,307.6153846,283.5588235,215.0555556,319.627907,331.0384615,345.75,289.4615385,345.1212121
210.7058824,229.9444444,207,233.5,262,156.0769231,270.2916667,212.2,260.375,210,224.925,223.4347826,121.3333333,208.56,175.5625,176.3333333,207.8181818,236.25,241.4,205.34375
274.2608696,267.9130435,308.1764706,226.0588235,210,212.53125,246.5217391,175.2173913,360.5,276.7727273,285.4081633,255.4857143,203.05,280.375,194.4347826,186.1764706,232.862069,344.3333333,187.7777778,228.3913043
152.6190476,225.3076923,166.6,127.7333333,181.0666667,209.25,197.7333333,172.1818182,220.7142857,200.7666667,175.2708333,232.7272727,152.5333333,197.952381,212.5,195.8205128,160.4,169.7142857,210.2857143,183.3548387
81.21052632,111.3333333,121.3636364,113.6,138,88.26315789,132.625,74.5,96.5,113.25,96,118.5416667,93.33333333,116,155,96.4,144.2222222,173,116.4,105.5
239.6060606,245.9047619,179.9166667,154,265.7142857,178.4117647,239.7777778,256.8181818,189.5,194.2352941,190.5441176,222.0909091,123.5,191,251.9259259,189.21875,177.8181818,168.6363636,240.3333333,200.6060606
190.4347826,228.2222222,134.1,155.5,173.2,211.1428571,210.1333333,146,208.8571429,166.78125,170.8,211.2,192,194.5,201.9,203.7666667,128.7142857,134.4285714,205.4545455,174.9666667
243.625,260.2916667,254,269.7222222,290,267.1111111,270.5454545,263.8076923,320.6666667,277.4642857,202.5892857,271.0882353,201.2352941,298.12,228.3043478,237.1904762,235.0666667,238.2727273,223.7222222,169.516129
198.9090909,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,159.4444444,196.75,173,170.8,220.5625,192,194.5,201.9,196,128,134.4285714,209.9047619,168.3333333
323.3469388,368.4166667,385.1875,344.4615385,325.8,379.1428571,469.1666667,400.4594595,326.3571429,250.0540541,326.721519,449.2307692,332.3333333,322.2380952,336.9583333,380.9117647,346.3265306,333.1875,379.5,296.4871795
422.8363636,407.0689655,359.0967742,357.6666667,326.6875,363.9666667,461.5777778,300.3095238,492.5,307.7297297,382.6373626,373.5227273,353,357.0930233,371.7586207,352.8448276,414.40625,412.5714286,346.7777778,334.1555556
246.2592593,244.0869565,217.6,250.6111111,246.6923077,270.9047619,289.8148148,270.2962963,319.7777778,276.0333333,205.6734694,278.6764706,229.375,287.5925926,245.4,243.8,222.6923077,238.0909091,240.1666667,157.8666667
497.4588235,477.96875,457.3142857,487.8333333,381.5,450,371.4318182,373.2328767,459.6,420.3636364,500.4246575,428.8387097,426.7857143,392,414.3047619,501.5797101,455.8125,325.6666667,476.625,453.9772727
64.8,69.4,65.8,59,106,63,92.25,37.44444444,72.75,70.28571429,62.4375,91.83333333,37.33333333,51.66666667,70.71428571,69.22222222,27.875,52,82.66666667,90.4
295.2424242,236.0740741,255.0833333,293.8636364,216.7142857,294.65,289.9393939,202.516129,271.4,293.48,310.05,254.3030303,252.1363636,316.6666667,226.25,247.8181818,240.35,370.5,297.375,294.8846154
461.7894737,352.6041667,413.8421053,428.3030303,323.6666667,448.2222222,399.7777778,486.2083333,439.9444444,406.6808511,371.9642857,451.7586207,361.8846154,406.5,525.9215686,491.3956044,460.14,318.1,380.7894737,422.2972973
238,259.7083333,219.0714286,273.4444444,218.3846154,277.35,287.9615385,273.1428571,269.5,259.6206897,200.9166667,273.9090909,223.7333333,288.1428571,236.4137931,241.8292683,237.0416667,237.5454545,239.2777778,177.71875
198.9090909,228.2222222,146.1111111,155.5263158,173.2,211.1428571,198.625,163,196.75,172.875,169.4772727,211.2,192,194.5,220.3333333,190,123.0454545,134.4285714,209.9047619,170.4193548
210.75,187.2903226,217.7272727,195,246.5,196.6,165.9333333,189.6666667,213.2,237.35,168.6511628,237.1111111,145,199.9444444,220.0952381,223.2307692,208.25,267.8,229.0833333,215.85
533.7761194,523,516.5517241,376.9189189,479.6315789,481.4705882,552.6,479.5925926,519.3636364,437.0701754,476.2272727,523.6065574,419.0952381,401.2608696,523.2105263,542.7012987,464.6037736,372.9333333,372.3103448,433.5974026
554.8481013,544.7384615,547.4864865,594.9552239,775.7727273,609.6166667,571,568.4558824,694.6666667,530.7234043,618.4193548,495.6226415,429.5,636.3673469,555.7260274,650.84375,579.9354839,525.2,581.1818182,559.1625
243.6176471,245.9047619,179.9166667,154,265.7142857,178.4117647,239.7777778,256.8181818,189.5,194.2352941,195.1470588,222.0909091,127.7142857,191,231.9642857,200.9375,168.9,168.6363636,240.3333333,195.125
266.1578947,320.3061224,415.4347826,461.8333333,292.9,436.3939394,396.0344828,314.4655172,383.7272727,325.0810811,347.030303,378.3333333,348.2222222,300.2580645,306.3809524,350.0555556,361.6470588,235.2727273,296.3333333,312.8301887
228.3478261,217.0454545,224.6470588,191.1666667,241.1111111,260.75,200.90625,168.1304348,122.5454545,207.173913,223.1666667,162.5,244.7142857,214.2941176,282.5,215.627907,159.6818182,187.1666667,204.9285714,173.8148148
139.2,239.0588235,229.75,245.5454545,230.0769231,229.8947368,240.9473684,219.1785714,209.2727273,193.3548387,217.3589744,235,117.4,192.28,196.75,236.0344828,190.5652174,159.375,239.2142857,168.5555556
250.6666667,260.25,285.35,204.0666667,186.0555556,226.75,244,244.9090909,201.25,247.4545455,268,217.3703704,278.9285714,190.25,215.3863636,224.5454545,225.5806452,225,139,193.5789474
562.4117647,413.3142857,424.5483871,302.4130435,340.7826087,523.7272727,447.2325581,340.4222222,478.2727273,461.804878,445.9736842,411.9705882,420.1515152,432.1764706,470.8163265,432.4352941,482.88,284.25,448.7619048,505.1458333
192.3333333,213.4,191.25,177.8333333,151,239.0909091,279.3333333,195,230.6666667,136.21875,146.4047619,219.8,126,183.625,167.2727273,166.6666667,176.3214286,205.5714286,192.3076923,156.483871
252.6052632,228.04,202.8461538,184.0555556,176.4666667,289,294.125,262.7407407,253,155.7826087,186.0377358,250.5454545,130,192.2777778,286.2413793,231.5789474,233.09375,231.5,226.0588235,153.3947368
461.7894737,352.6041667,423.6923077,435.2058824,323.6666667,448.2222222,393.3548387,486.2083333,439.9444444,406.5652174,375.6823529,451.7586207,361.8846154,406.5,525.9215686,491.3956044,456,318.1,380.7894737,414.8378378
186.025641,186.56,196.375,202.2727273,141.8571429,200.2777778,228.56,138.75,215.9,222.7,259.6136364,214.5555556,175.5833333,263.4117647,201.3793103,167.5405405,209.5294118,186.25,60.33333333,159.3636364
395.3676471,481.0243902,461,578.1428571,498.6666667,291.3417722,442.6111111,385.7831325,555,665.173913,479.4938272,554.5121951,597.25,621.3214286,384.260274,408.7093023,441.2162162,595.75,480.4545455,517.3170732
300.2222222,193.5555556,259.4333333,244.375,242.1333333,232.4,205.1627907,223.047619,226.9166667,296.5789474,224.4791667,244.8076923,227,189.6666667,278.4666667,260.5625,301.7142857,247.5,240.8888889,256.8333333
280.3888889,297.7567568,290.6923077,353.6875,281.6666667,309.0714286,259.3448276,236.2682927,253.2631579,356.35,335.9245283,318.4615385,341.7894737,298.4666667,248.3548387,279.8133333,235.7391304,346.8,165.75,272.7586207
389.0909091,469.3658537,467.3714286,578.9473684,481.1111111,339.1929825,410.8448276,382.2195122,498.05,633.875,457.9285714,552.55,607.4285714,609.2142857,367.1447368,391.626506,427.0857143,582.25,467.6060606,510.4047619
71.73333333,89.17647059,91.2,77.4,69.25,145.7142857,97.28571429,61,85.5,88,91.19047619,89.14285714,68.2,94.66666667,82.66666667,99.05882353,81.2,69.5,130.6666667,103.8571429
158.375,170.25,191.7333333,151.0714286,104,194.7894737,208.1363636,137.4827586,208.2857143,174.3846154,199.5348837,167.16,217.8181818,234.2857143,149.8947368,185.037037,192.4736842,176.6666667,192.75,184.7142857
198.9090909,228.2222222,146.1111111,155.5263158,173.2,211.1428571,198.625,147.6666667,196.75,170.8484848,169.4772727,220.5625,192,194.5,201.9,199.96875,123.0454545,134.4285714,209.9047619,172.5666667
191.6923077,212.4761905,158.2,191.8421053,122.4545455,269,250.3,197.2222222,219.1111111,162.0769231,160.0833333,230,110.5,180.5555556,212.75,165.7037037,155.2,225.375,196.6153846,135.0967742
241.625,259.76,244.7368421,276.9473684,247.2307692,262.5294118,265.047619,279,317.9230769,274.75,202.5272727,272.1212121,202.8888889,298.2916667,225.2857143,227.2888889,246.9642857,236.2727273,234.2941176,167.516129
288.1034483,215.3125,230.3333333,186.8,140.2222222,271.1071429,262.4615385,271.0606061,302.9285714,209.7272727,299.8085106,189.9166667,212.9230769,255.9285714,239.04,281.8888889,203.0625,238,174.2,266.3928571
233.5294118,241.9705882,257.4210526,243.4285714,140,236.5142857,217.3714286,143.1428571,253.125,258.7619048,288.1282051,204.173913,213.8,270.2777778,183.3333333,187,193.1111111,339.5,251,241.4285714
316,359.7931034,326,350.0384615,318.8333333,249.4054054,335.375,297.7837838,235.8947368,385.7142857,392.0384615,347.0689655,220.2777778,317.4137931,260.7592593,216.8166667,247.9259259,348.3333333,222.6,308.9189189
558.2923077,411.4857143,411.3548387,316.1627907,339.0434783,524.0588235,453.8139535,331.6966292,434.1818182,471.8333333,441.9493671,413.6363636,425.483871,430.4117647,497.9615385,430.3678161,482.64,283.25,447.2380952,499.212766
247.4857143,227.3684211,244.8571429,265.6315789,213.1176471,272.5625,213.6176471,189.2222222,293.6923077,233.8214286,275.8085106,264.0909091,256.75,260.3181818,200.8421053,145.1794872,220.4210526,0,218.1428571,273.84
416.6349206,450.6808511,481.8157895,603.1111111,511.1481481,315.7051282,432.4444444,396.1428571,455.826087,659.6666667,490.5875,560.9,600.6086957,629.25,377.1621622,413.5813953,447.8837209,604.75,488.5757576,525.5853659
80.77777778,86.82352941,107,49,73,75,81.91666667,117.2,75,72.33333333,95.7,95.5,112.5,79.75,64.15384615,59.52631579,77.71428571,46,109,97
206.4651163,241.8857143,194.4,179.1538462,194.2727273,148.875,226.25,222.8571429,138.0833333,115.6,192.34375,157.4,114.3333333,172.7894737,246.2857143,222.575,188.6315789,196.2857143,174,184.5833333
191.2380952,228.2222222,123.4545455,155.5,173.2,211.1428571,223.9285714,163,208.8571429,175.2647059,170.8,220.5625,192,194.5,201.9,194.5806452,137.6666667,134.4285714,205.4545455,165.25
197.9230769,161.6818182,198.8888889,194.8333333,224.6,203.1176471,197.0740741,158.625,197,209.1666667,193.2222222,206.2272727,157.5384615,139.5,185.75,197.0322581,110.8888889,185.75,168.3333333,188.9
198.9090909,228.2222222,134.1,148.9375,173.0714286,198.5,210.1333333,147.6666667,206.7777778,174.4848485,169.4772727,211.2,192,194.5,201.9,202.5294118,123.625,134.4285714,209.9047619,168.5666667
393.6666667,305.125,270.2258065,311.3333333,302.2352941,332.3125,245.9090909,347.4285714,319.0625,364.64,356.8727273,306.6923077,316.4736842,338.925,303.4,237.7866667,287.7368421,491,237.8181818,318.1923077
138.2352941,134.4285714,92.88888889,128.3333333,88.35294118,150.2857143,144.5333333,93.44444444,130.125,148.5,134.53125,155.0909091,71.5,124.7142857,117.0625,103.9473684,111.6842105,155.6,146.6,127.6428571
222.2545455,201.8125,226.9583333,237.8571429,202.5833333,276.7272727,258.3823529,255.45,239.4166667,314.8,243.2982456,367,219,230.3333333,207.1818182,295.625,332,229.875,246.4375,268.925
267.2553191,294.6285714,346.56,238.68,286.5384615,270.9166667,291.8571429,261.9361702,368.4347826,362.3157895,338.6478873,317.6896552,323.8214286,293.2666667,214.4864865,311.7045455,346.12,325.6,238.6956522,302
289.2777778,273.5454545,267.2608696,294.3157895,210.7333333,251.8,248.2068966,277.2580645,311.3809524,281.12,246.8032787,317,273.0952381,236.8571429,264.9615385,226.9117647,264.5,230.8888889,273.8421053,258.5714286
319.1346154,264.902439,226.6129032,310.4782609,322,407.5882353,262.4193548,309.5151515,283.0833333,286.21875,272.744186,282.6538462,273.7647059,259.9142857,254.1,354.2571429,263.8,178.1666667,259.5,286.5277778
237.6,313.972973,345.48,279.483871,309.2142857,319.2083333,318.8378378,269.225,357.7083333,391,368.5394737,327.137931,318.6333333,315.5263158,280.925,321.5740741,375.2307692,330.6,258.7727273,318.04
167.25,143.2,215.3181818,201.6,179.3333333,179.75,183.5652174,217.5384615,156.375,231.3333333,136.7619048,121.1904762,175.75,150.75,216.3846154,197.6571429,195.6666667,73,136.6,182.6111111
258.0740741,245.5263158,227.7837838,260.8125,184.6,317.875,261.4411765,244.047619,237.4285714,263.1111111,326,279.2564103,238.5294118,245.9259259,207.84,198.5128205,211.1538462,39,224.9444444,269.2173913
943.4107143,890.7857143,1069.135922,947.8585859,977.4210526,944.7894737,1014.2,997.5514019,859.1052632,1079.395833,979.6435644,1102.931818,1089.507042,995.943662,979.1756757,949.918239,976.71,959.3928571,1072.5,1048.186567
58.4375,104.5,76.5,35,66.4,63.5,13,45.8,75,65.4,53.69230769,0,2.5,71.83333333,31.5,54.625,54.6,30.5,51.66666667,41.07692308
269.1666667,246.7,244.862069,244.4782609,210.0555556,272.3529412,230.8387097,184.84,324.4615385,227.5714286,259.9,247.5405405,249.4117647,278.4285714,225.9411765,159.225,215.3,0,267.5454545,278.2083333
466.8955224,532.0833333,572.0909091,549.8571429,769.9,534.1304348,502.234375,619.1076923,584.7272727,568.9264706,535.1386139,521.2272727,603.0588235,600.7755102,566.4423077,558.8194444,562.9333333,572.5294118,556.2040816,514.012987
802.7142857,633.9117647,569.0625,700.9893617,442.125,918.890411,562.1166667,750.0840336,733.0344828,500.5581395,670.8648649,548.2909091,932.8873239,670.8529412,825.2792793,691.7206704,597.7777778,758.2,691.4814815,623.3728814
461.3333333,486.0727273,475.3148148,421.6153846,287,505.0363636,501.6095238,359.5897436,519.5238095,494.3142857,470.9888889,418.7826087,485.6296296,584.6,533.2857143,385.8349515,371.4615385,821.5,545.1818182,444
114.3571429,134.7692308,114.4,176.625,77.5,136.125,131.4375,93.75,96.92857143,140,123.030303,140,124.25,114.9285714,52.33333333,98.21428571,61.44444444,96.5,90,118.3333333
616.8,580.275,434.5813953,539.0833333,476.9230769,601.6,457.7090909,623.4,673.8275862,488.1607143,623.9913043,501.9705882,462.4,552.5869565,762.1692308,668.4765625,679.3636364,380.7272727,538.4814815,511.9230769
461.7894737,352.6041667,413.8421053,428.3030303,323.6666667,448.2222222,399.7777778,486.2083333,439.9444444,400.5652174,375.6823529,451.7586207,361.8846154,406.5,525.9215686,491.3956044,460.14,318.1,380.7894737,422.2972973
197.7105263,169.08,196.7857143,187.6428571,118.3076923,204.1176471,207.55,134.6,150,243.7222222,235.1794872,171.4090909,185.2857143,213.75,189.952381,197.3225806,208.72,218,177.6,181.7826087
199.3,229.7,119.3333333,166.3125,171.7333333,189,238.5,155.7777778,191.8,161.3333333,192.1,224.0714286,126.5714286,194.1304348,148.25,190.125,177.8333333,128.75,191.1428571,175.0952381
165,198,178.6875,197.2307692,112.5,192.8571429,114.6666667,116.0526316,192.25,158.5238095,140,155.5333333,109,131.4705882,223,181.9473684,179.5416667,91.66666667,169.0666667,142.5294118
481.0784314,687.025,585.1578947,428.5964912,544.2142857,475.6033058,630.8333333,569.9318182,444.6956522,597.7419355,581.3839286,652.2972973,603.9,651.3125,532.2,472.4751773,462.2615385,746,646.2083333,701.3611111
227.75,215.8888889,270.1923077,263,238.5263158,256.8205128,282.3684211,202.7666667,277.7857143,285.516129,336.75,286.71875,292.9230769,345.75,215.0833333,205,234.3214286,351.6666667,263.375,314.6190476
267.2553191,294.6285714,336.5416667,238.68,286.5384615,270.9166667,300.0555556,261.9361702,368.4347826,344.3,338.6478873,317.6896552,315.0740741,293.2666667,214.4864865,311.7045455,360.4583333,325.6,238.6956522,311.9230769
211.6086957,196.75,228.2424242,246.7894737,168.625,193,235.1212121,197.8695652,235.1,227.9333333,208.8095238,198.7714286,239.8,176.6875,201.5666667,248.8333333,210.2692308,0,166.5833333,185.1351351
151.5,127.3125,159.5,20.66666667,105,150.4,122.375,146.2068966,142.4545455,98.4,102.9666667,142,86.75,84.90909091,158.1785714,138.375,80.5,93.75,155,133.1111111
264.2884615,294.2826087,230.5,385.95,360.1875,332.2727273,330.1315789,306.6666667,344.25,321.2972973,305.3555556,377.4761905,274.8666667,258.9166667,308.6764706,401.05,322.6585366,123.2,257.5217391,340.4782609
318.5070423,408.95,520.8478261,451.8421053,322.875,479.7666667,433.962963,330.9,572.1333333,423.5641026,350.1395349,439.1176471,524.8095238,430.5945946,545.9807692,595.296875,497.3269231,361.8571429,497.2258065,407.7209302
461.7894737,352.6041667,419.2051282,435.2058824,323.6666667,448.2222222,396.1774194,486.2083333,439.9444444,396.9111111,375.6823529,451.7586207,361.8846154,406.5,525.9215686,491.3956044,456,318.1,380.7894737,426.0526316
238.12,259.0384615,319.8823529,222.9473684,236.8666667,215.53125,256.8139535,173.5555556,314.6428571,293.3043478,291.4468085,261,208.8636364,253.7222222,211.2727273,212.5517241,245.2142857,347,181.6,209.7826087
228.9642857,209.84,175.2222222,170.8181818,263.4285714,172.75,209.2352941,273.2,179,243.5,177.2380952,248.6923077,83.33333333,210.8421053,245.6071429,199.5714286,177.6086957,166.375,231.8888889,198.2439024
278.8684211,262.5909091,266.6818182,293.1052632,234.7142857,244.8,256.8928571,268.96875,327.5263158,292.6086957,243.3,334.5,272.1904762,230,266.7407407,229.1176471,262.2962963,228.6,274.6842105,258.1818182
232.7931034,243.5294118,178.6,144.6,277.75,146.8823529,223.0526316,254.5714286,231.2,213.6666667,182.4603175,230.7692308,123.3333333,214.2631579,235.3870968,206.3714286,181.1,189.4545455,231.25,190.4722222
223.3653846,327.46,436.44,445.1,276.1111111,428.3076923,388.6428571,325.2678571,424.1764706,342.9189189,343.3692308,382.7222222,368.6,302.0322581,314.4791667,352.4,389.1944444,218.75,306.6842105,310.6111111
208.0571429,139.2352941,197.9090909,224.0666667,283.3888889,226.25,168.8,178.1538462,269,253.4615385,197.8113208,205,199.3333333,204.4615385,154.4210526,246.4339623,213.9565217,152.8,258.52,202.7575758
456.7272727,459.8478261,350.6944444,442.6764706,437.1666667,629.6666667,407.6190476,305.1836735,525.2857143,381.8571429,443.9166667,391.2,378.8823529,338.6,575.4029851,506.6153846,528.7368421,245.6666667,389.8965517,443.6071429
264.2884615,294.2826087,230.5,385.95,360.1875,338,330.1315789,312.6176471,344.25,321.2972973,305.3555556,377.4761905,274.8666667,258.9166667,303.969697,398.0689655,330.3255814,123.2,257.5217391,336.7333333
172.0277778,175.3076923,173.3478261,172.0909091,211.75,218.85,196.1764706,153.3333333,203.75,213.8181818,190.8,201.5,168.375,209.2666667,167,213.7692308,227.2857143,263,200.3333333,218.8571429
218.6976744,205.0333333,201,246.1764706,113.8181818,220.5238095,265.5,191.826087,210.1363636,290.2631579,265.6842105,195.6842105,207.48,258.1052632,202.2258065,243.625,282,257.5,190.6666667,217.5416667
226.0952381,191.625,143.3571429,218.3571429,202.0555556,193,261.7692308,155.5,177.5714286,210.0869565,204.78,252.2666667,135.3333333,213.96,180.5384615,203.3783784,204.75,172.75,231.45,204.2222222
217.625,193.1578947,245.1578947,211.2380952,129.3571429,236.5217391,185.6571429,153,237.6666667,263.3,264.1632653,218.71875,218.4285714,251.8181818,211.3684211,182.0714286,244.4117647,288,247.2727273,254.2857143
187.85,262.3157895,297.5,284.3571429,382.875,277.8571429,270.8,241.8,366.6428571,300.9130435,284.6031746,271.6363636,313.7857143,346.6153846,217.8611111,284.5333333,308.5185185,266.6666667,409.5714286,259.1935484
226.6666667,327.46,436.44,445.1,276.1111111,428.3076923,388.6428571,313.7592593,425.6875,342.9189189,345.030303,382.7222222,368.6,302.0322581,308.2653061,367.6964286,389.1944444,218.75,306.6842105,305.9636364
220.8076923,234.7931034,256.3529412,256.1052632,280.25,290.9333333,250.5,288.9166667,328.2727273,290.0689655,210.2592593,299.46875,212.1578947,280.2916667,247.75,251.8125,229.0740741,248.7272727,258.125,185.7428571
769.5,707.641791,650.5833333,787.7472527,487.7333333,885.8409091,529.3684211,760.7589286,626.5483871,717.4,728.7310924,474.1864407,853.76,637.0555556,818.4852941,729.05,775.95,765.6,746.4285714,621.122807
273.862069,210.8571429,204.3913043,280.3913043,260.25,239.1875,224.4285714,232.8,251,264.15,253.6341463,244,244.5384615,226.4571429,185.1363636,296.6578947,281.6923077,278.5,234.1666667,267.9166667
605.1195652,654.1917808,780.0909091,726.5208333,719.7368421,615.4647887,644.15,493.7951807,786.3,732.7924528,724.7364341,648.1460674,697.0454545,725.122807,647.8103448,596.1320755,825.3728814,800.4705882,739.4857143,724.7634409
198.9090909,228.2222222,151.7,153.6111111,173.0714286,211.1428571,198.4,147.6666667,196.75,176.2424242,169.4772727,220.5625,192,190.6153846,201.9,198.9411765,123.0454545,134.4285714,211.25,170.4193548
222.0740741,212.5217391,180.5454545,173,120,271.1,288.4444444,174.1176471,216.5,141.16,152.5217391,225,171.7142857,171.1666667,194.0714286,162.7666667,177.08,210.5714286,197.3076923,146.4242424
207.0909091,212.12,205.5714286,206.5384615,176.625,166.9090909,248.4444444,135.9310345,188.6666667,264,276.1578947,205.3571429,214.1666667,252.0625,153.3939394,221.3055556,189.0555556,222.75,230.9,225.16
898.8387097,765.4342105,935.2727273,902.4069767,867.2941176,903,917.1415094,943.9294118,869.6428571,892.7828947,904.6,848.9833333,1010.777778,895.4274809,873.84,894.7734375,888.4320988,902.8125,925.3902439,903.5175439
230.0263158,299.4222222,380.0384615,381.1,242.375,364.3076923,367.6,320.372093,361.6875,270.3333333,306.3934426,351.1515152,337.125,246.9,335.2702703,326.9245283,311.6764706,195.3,256.8888889,263.7586207
244.5789474,224.1612903,254.125,201.625,363.6666667,249.9090909,237.6363636,214.5555556,362.5555556,280.25,270.8852459,240.8695652,194.8333333,340.2307692,215.7222222,269.1666667,281.28125,288,247.1666667,250.4285714
291.4057971,328.421875,517.64,576.2307692,310.2857143,466.21875,478.1,319.9859155,542.5294118,430,417.0136986,443.7073171,412.1,405.1612903,309.1969697,417.8474576,413.8648649,302.5384615,380.6842105,406.3333333
229.8285714,264.75,237.6296296,256.9473684,279.90625,275.2173913,289.7333333,248.0909091,312.5454545,267.3461538,243.5714286,265.7906977,227.2352941,310.4,268.96875,262.6129032,254.6521739,283.8333333,281.5,265.1304348
209.4137931,216.4827586,144.5625,214.0434783,240.1666667,254.4444444,237.9333333,221.9166667,290.2142857,254.8235294,199.5681818,280.6521739,197.4,258.7368421,257.4814815,217.969697,233.3448276,167.8571429,179.9411765,176.9166667
242.1666667,223.7894737,244.4230769,255.6,199.8888889,266,207.0285714,190.1851852,283.2307692,243.3928571,275.5217391,263,271.8,258.3181818,188.2727273,146.5,230.5263158,0,226.3846154,270.08
221.5277778,245.137931,188.5,173.25,209.6875,209.3529412,209.5,209.0434783,226.8888889,228.05,238,203.75,191.5333333,187.5555556,173,191.9302326,192.2272727,295.75,235,232.88
207.0909091,212.12,205.5714286,206.5384615,176.625,166.9090909,248.4444444,133.3666667,188.6666667,264,276.1578947,205.3571429,214.1666667,252.0625,153.3939394,225.9428571,189.0555556,222.75,230.9,225.16
369,332.3611111,314.5,291.1351351,218.8,299.7741935,386.75,254.625,352.2941176,199.4615385,399.7272727,337.7619048,350.1111111,337.3461538,268.7272727,231.195122,302.2,378.6666667,226.5454545,347.5625
234.0434783,230.8965517,229,216,115.4545455,223.2307692,217.5526316,198.5263158,257.625,158,263.5964912,184.6190476,282.6666667,226.4,160.1333333,148.5172414,171.8181818,252.5,195.5555556,212.75
